label,source_run,id,n_tips,length,rf,norm_rf,weighted_rf,kf_score,MAE,MRE
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2617_100_tips_500,100,500,6.000000,0.030928,4.532332,0.982697,0.252548,0.085590
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2624_100_tips_500,100,500,6.000000,0.030928,1.996951,0.278080,0.056109,0.046945
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2627_100_tips_500,100,500,4.000000,0.020619,1.432066,0.256291,0.077056,0.074954
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2635_100_tips_500,100,500,16.000000,0.082474,4.576667,0.867196,0.156227,0.059564
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2642_100_tips_500,100,500,16.000000,0.082474,3.415578,0.539196,0.215542,0.087553
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2655_100_tips_500,100,500,26.000000,0.134021,5.933167,0.908174,0.233918,0.067864
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2657_100_tips_500,100,500,32.000000,0.164948,0.666575,0.140349,0.089913,0.192197
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2660_100_tips_500,100,500,16.000000,0.082474,1.800121,0.251717,0.109018,0.106568
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2662_100_tips_500,100,500,16.000000,0.082474,7.758855,1.385612,0.211539,0.055196
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2664_100_tips_500,100,500,26.000000,0.134021,9.085106,1.870611,0.478999,0.101017
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2667_100_tips_500,100,500,40.000000,0.206186,0.743533,0.130302,0.024732,0.077370
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2673_100_tips_500,100,500,24.000000,0.123711,1.884329,0.475889,0.080059,0.097322
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2676_100_tips_500,100,500,24.000000,0.123711,0.570967,0.080328,0.022090,0.084059
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2689_100_tips_500,100,500,20.000000,0.103093,1.164263,0.191186,0.063315,0.097204
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2707_100_tips_500,100,500,12.000000,0.061856,4.634363,0.896511,0.145445,0.073448
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2715_100_tips_500,100,500,20.000000,0.103093,3.287384,0.567506,0.206614,0.134304
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2716_100_tips_500,100,500,14.000000,0.072165,1.865033,0.296284,0.076781,0.062815
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,271_100_tips_500,100,500,10.000000,0.051546,1.975710,0.318365,0.087092,0.076875
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,272_100_tips_500,100,500,34.000000,0.175258,1.190929,0.215415,0.044547,0.061234
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2736_100_tips_500,100,500,20.000000,0.103093,1.300060,0.228680,0.065733,0.075544
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2737_100_tips_500,100,500,38.000000,0.195876,0.438229,0.060181,0.016111,0.107594
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2745_100_tips_500,100,500,24.000000,0.123711,1.810951,0.314727,0.066782,0.073446
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2751_100_tips_500,100,500,10.000000,0.051546,2.397187,0.368368,0.116815,0.061739
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2754_100_tips_500,100,500,20.000000,0.103093,0.796525,0.137502,0.037707,0.104470
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2772_100_tips_500,100,500,18.000000,0.092784,6.486300,1.292156,0.281022,0.071680
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2775_100_tips_500,100,500,20.000000,0.103093,5.894075,0.889761,0.239222,0.065685
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2780_100_tips_500,100,500,28.000000,0.144330,6.136748,1.058393,0.204496,0.070205
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2781_100_tips_500,100,500,14.000000,0.072165,1.458886,0.242800,0.058501,0.076310
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2785_100_tips_500,100,500,74.000000,0.381443,0.321004,0.057050,0.013220,0.154483
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2791_100_tips_500,100,500,16.000000,0.082474,4.491811,0.764048,0.205593,0.079234
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2792_100_tips_500,100,500,6.000000,0.030928,0.803483,0.114823,0.033692,0.081701
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2802_100_tips_500,100,500,18.000000,0.092784,2.641598,0.429480,0.077658,0.047345
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2803_100_tips_500,100,500,32.000000,0.164948,0.846297,0.183467,0.031716,0.107332
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2807_100_tips_500,100,500,26.000000,0.134021,0.824460,0.123061,0.029391,0.094956
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2808_100_tips_500,100,500,20.000000,0.103093,1.388452,0.211991,0.038261,0.068537
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2811_100_tips_500,100,500,24.000000,0.123711,3.017935,0.522409,0.211423,0.079561
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2816_100_tips_500,100,500,12.000000,0.061856,1.703610,0.240307,0.059914,0.049308
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2820_100_tips_500,100,500,22.000000,0.113402,1.558625,0.379965,0.064099,0.099449
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2829_100_tips_500,100,500,20.000000,0.103093,2.028348,0.269040,0.081564,0.060932
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2831_100_tips_500,100,500,14.000000,0.072165,1.443989,0.198691,0.045411,0.062887
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2836_100_tips_500,100,500,26.000000,0.134021,3.426002,0.535895,0.094496,0.054361
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2840_100_tips_500,100,500,20.000000,0.103093,0.930202,0.144671,0.040185,0.065559
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2846_100_tips_500,100,500,20.000000,0.103093,5.451817,1.117983,0.214708,0.070185
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2849_100_tips_500,100,500,22.000000,0.113402,4.531829,0.851985,0.149021,0.059145
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2857_100_tips_500,100,500,12.000000,0.061856,2.371354,0.560499,0.102337,0.050832
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2860_100_tips_500,100,500,24.000000,0.123711,1.405708,0.233151,0.038712,0.059454
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2863_100_tips_500,100,500,22.000000,0.113402,2.483392,0.445822,0.076427,0.045566
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2866_100_tips_500,100,500,22.000000,0.113402,2.225563,0.325554,0.069928,0.055823
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2869_100_tips_500,100,500,6.000000,0.030928,10.747003,1.692779,0.307024,0.066470
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2882_100_tips_500,100,500,16.000000,0.082474,1.504613,0.256440,0.053768,0.066074
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2883_100_tips_500,100,500,14.000000,0.072165,4.065913,0.688265,0.243050,0.096640
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2884_100_tips_500,100,500,20.000000,0.103093,4.445624,0.695902,0.156197,0.060864
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2896_100_tips_500,100,500,12.000000,0.061856,1.651898,0.254954,0.040970,0.055921
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2901_100_tips_500,100,500,12.000000,0.061856,1.312005,0.217205,0.053882,0.048499
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2902_100_tips_500,100,500,10.000000,0.051546,2.561945,0.454457,0.086763,0.054191
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2909_100_tips_500,100,500,18.000000,0.092784,3.412704,0.619346,0.134774,0.059970
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2911_100_tips_500,100,500,16.000000,0.082474,1.921669,0.268064,0.091121,0.058082
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2912_100_tips_500,100,500,16.000000,0.082474,4.726300,0.735287,0.147702,0.048734
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2916_100_tips_500,100,500,8.000000,0.041237,1.767267,0.264293,0.097273,0.073255
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2928_100_tips_500,100,500,24.000000,0.123711,7.348675,1.192971,0.284130,0.061627
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2958_100_tips_500,100,500,20.000000,0.103093,7.327157,1.189269,0.175014,0.044401
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2960_100_tips_500,100,500,26.000000,0.134021,4.638991,0.821853,0.126651,0.057644
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2965_100_tips_500,100,500,12.000000,0.061856,2.995907,0.423631,0.230966,0.103226
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2973_100_tips_500,100,500,26.000000,0.134021,2.487320,0.400913,0.094452,0.052509
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,297_100_tips_500,100,500,12.000000,0.061856,1.846258,0.276810,0.095474,0.068966
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2987_100_tips_500,100,500,18.000000,0.092784,2.318434,0.355691,0.088554,0.059849
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,298_100_tips_500,100,500,24.000000,0.123711,0.525968,0.075301,0.021419,0.071039
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2997_100_tips_500,100,500,10.000000,0.051546,1.206565,0.169476,0.041463,0.051049
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,29_100_tips_500,100,500,26.000000,0.134021,1.978102,0.326834,0.086494,0.059095
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,303_100_tips_500,100,500,10.000000,0.051546,4.734967,0.771603,0.160196,0.050308
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,306_100_tips_500,100,500,10.000000,0.051546,7.523617,1.199371,0.371575,0.073920
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,30_100_tips_500,100,500,10.000000,0.051546,4.677183,1.218499,0.119756,0.056285
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,310_100_tips_500,100,500,12.000000,0.061856,3.140798,0.454234,0.145718,0.053829
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,314_100_tips_500,100,500,16.000000,0.082474,8.207944,1.424376,0.208115,0.044766
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,321_100_tips_500,100,500,32.000000,0.164948,1.358916,0.194748,0.055239,0.060924
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,329_100_tips_500,100,500,14.000000,0.072165,6.245721,1.081480,0.351018,0.085966
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,334_100_tips_500,100,500,24.000000,0.123711,2.942519,0.528161,0.199387,0.093328
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,341_100_tips_500,100,500,10.000000,0.051546,1.534597,0.219649,0.062550,0.055957
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,347_100_tips_500,100,500,16.000000,0.082474,4.733007,0.761503,0.203718,0.063505
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,35_100_tips_500,100,500,22.000000,0.113402,0.993458,0.145465,0.044089,0.090713
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,360_100_tips_500,100,500,12.000000,0.061856,0.599162,0.084394,0.033334,0.087305
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,370_100_tips_500,100,500,16.000000,0.082474,1.505658,0.216130,0.052129,0.052365
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,373_100_tips_500,100,500,22.000000,0.113402,2.876241,0.495827,0.147850,0.070286
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,375_100_tips_500,100,500,20.000000,0.103093,2.420005,0.388657,0.126773,0.088947
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,385_100_tips_500,100,500,16.000000,0.082474,2.167526,0.316076,0.093887,0.065238
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,390_100_tips_500,100,500,14.000000,0.072165,2.841398,0.456535,0.112155,0.067198
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,391_100_tips_500,100,500,26.000000,0.134021,5.507329,0.802207,0.182551,0.058667
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,394_100_tips_500,100,500,12.000000,0.061856,1.771093,0.255663,0.056604,0.060092
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,397_100_tips_500,100,500,14.000000,0.072165,1.724366,0.298380,0.073991,0.057016
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,398_100_tips_500,100,500,26.000000,0.134021,1.758567,0.256492,0.054626,0.044652
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,399_100_tips_500,100,500,12.000000,0.061856,1.182512,0.163210,0.035583,0.041786
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,3_100_tips_500,100,500,14.000000,0.072165,2.839483,0.449804,0.113656,0.058759
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,406_100_tips_500,100,500,10.000000,0.051546,1.137679,0.181991,0.048068,0.061265
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,407_100_tips_500,100,500,14.000000,0.072165,1.577548,0.264875,0.049034,0.050105
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,409_100_tips_500,100,500,18.000000,0.092784,2.395382,0.378558,0.117116,0.062305
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,410_100_tips_500,100,500,20.000000,0.103093,2.189647,0.322013,0.066576,0.058237
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,411_100_tips_500,100,500,26.000000,0.134021,6.145623,0.969293,0.213922,0.056394
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,425_100_tips_500,100,500,12.000000,0.061856,8.182213,1.383901,0.235655,0.062029
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,426_100_tips_500,100,500,28.000000,0.144330,0.870757,0.140203,0.039767,0.086851
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,433_100_tips_500,100,500,14.000000,0.072165,1.732355,0.328219,0.104537,0.076710
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,435_100_tips_500,100,500,20.000000,0.103093,1.480046,0.255553,0.113231,0.093011
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,439_100_tips_500,100,500,10.000000,0.051546,5.262614,1.009716,0.236186,0.064520
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,451_100_tips_500,100,500,14.000000,0.072165,1.285265,0.188638,0.042085,0.044526
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,453_100_tips_500,100,500,12.000000,0.061856,1.418291,0.216569,0.041331,0.055148
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,459_100_tips_500,100,500,8.000000,0.041237,1.981264,0.302202,0.087895,0.063465
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,468_100_tips_500,100,500,24.000000,0.123711,3.606562,0.523140,0.098148,0.048338
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,477_100_tips_500,100,500,24.000000,0.123711,10.258211,1.973680,0.514327,0.142866
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,479_100_tips_500,100,500,28.000000,0.144330,1.083298,0.181832,0.048880,0.077419
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,504_100_tips_500,100,500,14.000000,0.072165,1.862129,0.360454,0.082197,0.055244
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,511_100_tips_500,100,500,32.000000,0.164948,8.425993,1.314110,0.255217,0.054321
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,534_100_tips_500,100,500,28.000000,0.144330,1.328075,0.231135,0.039317,0.046840
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,536_100_tips_500,100,500,20.000000,0.103093,0.684809,0.105502,0.030700,0.149979
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,539_100_tips_500,100,500,14.000000,0.072165,1.411696,0.269979,0.059568,0.099189
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,541_100_tips_500,100,500,20.000000,0.103093,4.210447,0.665536,0.265375,0.093807
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,543_100_tips_500,100,500,10.000000,0.051546,1.346970,0.200561,0.066734,0.080423
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,547_100_tips_500,100,500,22.000000,0.113402,2.399346,0.393379,0.117398,0.067837
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,548_100_tips_500,100,500,20.000000,0.103093,4.170836,0.775362,0.157084,0.058081
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,554_100_tips_500,100,500,16.000000,0.082474,1.719615,0.286168,0.073169,0.082902
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,555_100_tips_500,100,500,26.000000,0.134021,4.718513,0.632361,0.134940,0.052643
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,558_100_tips_500,100,500,28.000000,0.144330,1.825223,0.278726,0.053642,0.062521
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,564_100_tips_500,100,500,14.000000,0.072165,1.563515,0.205402,0.065869,0.064583
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,572_100_tips_500,100,500,18.000000,0.092784,0.999575,0.171523,0.052824,0.064369
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,588_100_tips_500,100,500,22.000000,0.113402,3.822722,0.778694,0.121969,0.071804
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,590_100_tips_500,100,500,10.000000,0.051546,9.508124,1.556952,0.329156,0.057946
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,592_100_tips_500,100,500,34.000000,0.175258,3.280648,0.511139,0.142920,0.088568
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,596_100_tips_500,100,500,64.000000,0.329897,0.557129,0.100708,0.022067,0.096538
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,598_100_tips_500,100,500,18.000000,0.092784,1.980014,0.334543,0.143943,0.055073
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,59_100_tips_500,100,500,12.000000,0.061856,0.832124,0.127386,0.031435,0.050958
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,5_100_tips_500,100,500,26.000000,0.134021,2.295454,0.366719,0.105352,0.074672
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,615_100_tips_500,100,500,16.000000,0.082474,2.796019,0.451351,0.098190,0.056732
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,619_100_tips_500,100,500,20.000000,0.103093,3.903716,0.581055,0.269474,0.085925
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,627_100_tips_500,100,500,26.000000,0.134021,0.686608,0.119315,0.030194,0.110692
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,629_100_tips_500,100,500,12.000000,0.061856,2.454632,0.355322,0.104943,0.063325
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,636_100_tips_500,100,500,8.000000,0.041237,1.649174,0.295584,0.149022,0.073863
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,638_100_tips_500,100,500,12.000000,0.061856,3.392388,0.517340,0.129009,0.046705
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,63_100_tips_500,100,500,18.000000,0.092784,1.548693,0.203618,0.042525,0.048081
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,643_100_tips_500,100,500,20.000000,0.103093,3.245544,0.489357,0.109061,0.047598
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,645_100_tips_500,100,500,24.000000,0.123711,1.383266,0.208037,0.052818,0.074161
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,649_100_tips_500,100,500,12.000000,0.061856,4.817476,0.837211,0.167371,0.071149
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,650_100_tips_500,100,500,12.000000,0.061856,2.529195,0.379916,0.111634,0.058355
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,666_100_tips_500,100,500,14.000000,0.072165,1.159103,0.170178,0.070633,0.082044
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,670_100_tips_500,100,500,14.000000,0.072165,3.396919,0.750664,0.161275,0.063221
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,679_100_tips_500,100,500,44.000000,0.226804,1.221979,0.209115,0.046986,0.080089
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,682_100_tips_500,100,500,24.000000,0.123711,3.131554,0.478291,0.105027,0.064838
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,68_100_tips_500,100,500,26.000000,0.134021,0.641108,0.095456,0.028796,0.072060
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,690_100_tips_500,100,500,26.000000,0.134021,1.082807,0.237317,0.044974,0.089037
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,699_100_tips_500,100,500,16.000000,0.082474,6.148955,0.967275,0.248314,0.061607
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,69_100_tips_500,100,500,20.000000,0.103093,1.951328,0.350500,0.099297,0.065118
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,706_100_tips_500,100,500,22.000000,0.113402,1.756186,0.300947,0.114801,0.086288
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,707_100_tips_500,100,500,34.000000,0.175258,10.394964,1.516846,0.455133,0.086567
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,718_100_tips_500,100,500,32.000000,0.164948,1.156693,0.178784,0.049517,0.060959
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,749_100_tips_500,100,500,28.000000,0.144330,1.283998,0.184737,0.045439,0.077372
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,74_100_tips_500,100,500,22.000000,0.113402,2.120286,0.461371,0.100848,0.070259
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,752_100_tips_500,100,500,12.000000,0.061856,1.752981,0.291389,0.072108,0.055687
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,754_100_tips_500,100,500,10.000000,0.051546,2.933036,0.568502,0.111697,0.086462
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,756_100_tips_500,100,500,30.000000,0.154639,2.240900,0.301494,0.067101,0.039492
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,75_100_tips_500,100,500,22.000000,0.113402,2.198817,0.326769,0.116722,0.089146
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,772_100_tips_500,100,500,18.000000,0.092784,2.037036,0.299250,0.081811,0.061700
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,77_100_tips_500,100,500,12.000000,0.061856,3.379786,0.787253,0.165467,0.065671
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,781_100_tips_500,100,500,26.000000,0.134021,1.233343,0.196559,0.080051,0.081582
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,789_100_tips_500,100,500,12.000000,0.061856,6.772235,1.205154,0.339491,0.076429
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,790_100_tips_500,100,500,22.000000,0.113402,1.605262,0.237428,0.048778,0.068953
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,79_100_tips_500,100,500,12.000000,0.061856,3.904319,0.618455,0.154506,0.067774
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,80_100_tips_500,100,500,22.000000,0.113402,0.840591,0.146240,0.046683,0.088865
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,812_100_tips_500,100,500,14.000000,0.072165,3.177718,0.659862,0.234273,0.106114
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,815_100_tips_500,100,500,20.000000,0.103093,2.213406,0.338034,0.069044,0.059392
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,821_100_tips_500,100,500,16.000000,0.082474,5.722559,0.849189,0.263466,0.056435
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,836_100_tips_500,100,500,26.000000,0.134021,3.965024,0.629346,0.137921,0.058566
