id,dataset,method,nRF,wRF,KF
2917,PANDIT,PF2_direct,0.3571428571428571,19.51543169311289,6.507977957715883
2466,PANDIT,PF2_direct,0.3061224489795918,13.773139259067053,2.2741161434242723
856,PANDIT,PF2_direct,0.0952380952380952,7.314085866879752,1.530302232333561
2784,PANDIT,PF2_direct,0.1976744186046511,15.843677427438529,2.797976549147026
905,PANDIT,PF2_direct,0.031578947368421,11.524648289475005,3.158639288819483
5422,PANDIT,PF2_direct,0.2307692307692307,23.153405277568087,3.933404487428751
2538,PANDIT,PF2_direct,0.0674157303370786,9.685109667785266,1.512263635250766
2714,PANDIT,PF2_direct,0.1071428571428571,15.3132924588383,2.670781990579873
2839,PANDIT,PF2_direct,0.0444444444444444,14.144051054336783,2.808701612921656
109,PANDIT,PF2_direct,0.2767295597484276,22.109463909010287,3.557521998511982
751,PANDIT,PF2_direct,0.2461538461538461,26.47386497459461,5.066067739146948
1477,PANDIT,PF2_direct,0.3035714285714285,19.408675277224244,3.6187576369422656
2482,PANDIT,PF2_direct,0.1309523809523809,6.768098628023921,1.260709053021286
2321,PANDIT,PF2_direct,0.1475409836065573,9.254939281034888,2.977563479085971
280,PANDIT,PF2_direct,0.383399209486166,122.95468941531584,21.41301388467969
2556,PANDIT,PF2_direct,0.2131147540983606,9.147556631397082,1.677148663881446
654,PANDIT,PF2_direct,0.0,6.254691840238749,1.705242053377059
1607,PANDIT,PF2_direct,0.087719298245614,13.642801251253308,2.741676794659341
3246,PANDIT,PF2_direct,0.086021505376344,11.2416149666447,2.3410104997230774
301,PANDIT,PF2_direct,0.0350877192982456,9.578011485502218,2.9842955335540453
877,PANDIT,PF2_direct,0.2213740458015267,14.873708050897111,2.059345550075592
7278,PANDIT,PF2_direct,0.2513966480446927,47.59749301518837,6.485797388381861
3550,PANDIT,window-site+weighted,0.1551724137931034,3.8947062422,0.671791054642918
1409,PANDIT,window-site+weighted,0.1875,8.4763922429,1.3804442216193558
